Date,Crop,Market,Price
08-02-2025,cabbage,Veyangoda,210.0
08-02-2025,tomato,Peliyagoda,135.0
08-02-2025,tomato,Kandy,110.0
08-02-2025,tomato,Dambulla,120.0
08-02-2025,tomato,Meegoda,152.5
08-02-2025,tomato,Norochchole,110.0
08-02-2025,tomato,Thambuththegama,160.0
08-02-2025,tomato,Keppetipola,110.0
08-02-2025,tomato,Nuwaraeliya,135.0
08-02-2025,tomato,Bandarawela,120.0
08-02-2025,tomato,Veyangoda,145.0
08-02-2025,beans,Peliyagoda,265.0
08-02-2025,beans,Kandy,265.0
08-02-2025,beans,Dambulla,275.0
08-02-2025,beans,Meegoda,260.0
08-02-2025,beans,Norochchole,215.0
08-02-2025,beans,Thambuththegama,205.0
08-02-2025,beans,Bandarawela,240.0
08-02-2025,beans,Veyangoda,275.0
08-03-2025,beans,Peliyagoda,400.0
08-03-2025,beans,Kandy,425.0
08-03-2025,beans,Dambulla,375.0
08-03-2025,beans,Meegoda,440.0
08-03-2025,beans,Thambuththegama,450.0
08-03-2025,beans,Keppetipola,375.0
08-03-2025,beans,Nuwaraeliya,400.0
08-03-2025,beans,Bandarawela,415.0
08-03-2025,beans,Veyangoda,415.0
08-03-2025,carrot,Peliyagoda,800.0
08-03-2025,carrot,Kandy,675.0
08-03-2025,carrot,Dambulla,700.0
08-03-2025,carrot,Meegoda,725.0
08-03-2025,carrot,Thambuththegama,900.0
08-03-2025,carrot,Keppetipola,475.0
08-03-2025,carrot,Nuwaraeliya,765.0
08-03-2025,carrot,Bandarawela,540.0
08-03-2025,carrot,Veyangoda,725.0
08-03-2025,beetroot,Peliyagoda,80.0
08-03-2025,beetroot,Kandy,80.0
08-03-2025,beetroot,Dambulla,100.0
08-03-2025,beetroot,Meegoda,95.0
08-03-2025,beetroot,Norochchole,60.0
08-03-2025,beetroot,Thambuththegama,90.0
08-03-2025,beetroot,Veyangoda,95.0
08-03-2025,beetroot,Peliyagoda,135.0
08-03-2025,beetroot,Kandy,135.0
08-03-2025,beetroot,Dambulla,165.0
08-03-2025,beetroot,Keppetipola,135.0
08-03-2025,beetroot,Nuwaraeliya,135.0
08-03-2025,beetroot,Bandarawela,115.0
08-03-2025,cabbage,Kandy,235.0
08-03-2025,cabbage,Meegoda,230.0
08-03-2025,cabbage,Keppetipola,165.0
08-03-2025,cabbage,Nuwaraeliya,215.0
08-03-2025,cabbage,Bandarawela,150.0
08-03-2025,cabbage,Veyangoda,275.0
08-03-2025,cabbage,Peliyagoda,225.0
08-03-2025,cabbage,Kandy,210.0
08-03-2025,cabbage,Dambulla,240.0
08-03-2025,cabbage,Norochchole,210.0
08-03-2025,cabbage,Thambuththegama,250.0
08-03-2025,cabbage,Veyangoda,245.0
08-03-2025,tomato,Peliyagoda,170.0
08-03-2025,tomato,Kandy,190.0
08-03-2025,tomato,Dambulla,130.0
08-03-2025,tomato,Meegoda,205.0
08-03-2025,tomato,Norochchole,90.0
08-03-2025,tomato,Thambuththegama,110.0
08-03-2025,tomato,Keppetipola,210.0
08-03-2025,tomato,Nuwaraeliya,190.0
08-03-2025,tomato,Bandarawela,160.0
08-03-2025,tomato,Veyangoda,160.0
08-03-2025,beans,Peliyagoda,250.0
08-03-2025,beans,Kandy,190.0
08-03-2025,beans,Dambulla,175.0
08-03-2025,beans,Meegoda,185.0
08-03-2025,beans,Norochchole,150.0
08-03-2025,beans,Thambuththegama,150.0
08-03-2025,beans,Bandarawela,190.0
08-03-2025,beans,Veyangoda,175.0
08-04-2025,beans,Peliyagoda,450.0
08-04-2025,beans,Kandy,425.0
08-04-2025,beans,Dambulla,400.0
08-04-2025,beans,Meegoda,460.0
08-04-2025,beans,Thambuththegama,505.0
08-04-2025,beans,Keppetipola,475.0
08-04-2025,beans,Nuwaraeliya,490.0
08-04-2025,beans,Bandarawela,415.0
08-04-2025,beans,Veyangoda,460.0
08-04-2025,carrot,Peliyagoda,275.0
08-04-2025,carrot,Kandy,275.0
08-04-2025,carrot,Dambulla,340.0
08-04-2025,carrot,Meegoda,335.0
08-04-2025,carrot,Thambuththegama,350.0
08-04-2025,carrot,Keppetipola,300.0
08-04-2025,carrot,Nuwaraeliya,320.0
08-04-2025,carrot,Bandarawela,305.0
08-04-2025,carrot,Veyangoda,330.0
08-04-2025,beetroot,Peliyagoda,350.0
08-04-2025,beetroot,Kandy,310.0
08-04-2025,beetroot,Dambulla,275.0
08-04-2025,beetroot,Meegoda,330.0
08-04-2025,beetroot,Norochchole,300.0
08-04-2025,beetroot,Thambuththegama,290.0
08-04-2025,beetroot,Veyangoda,300.0
08-04-2025,beetroot,Kandy,325.0
08-04-2025,beetroot,Dambulla,355.0
08-04-2025,beetroot,Keppetipola,290.0
08-04-2025,beetroot,Nuwaraeliya,265.0
08-04-2025,beetroot,Bandarawela,290.0
08-04-2025,cabbage,Kandy,175.0
08-04-2025,cabbage,Meegoda,210.0
08-04-2025,cabbage,Keppetipola,175.0
08-04-2025,cabbage,Nuwaraeliya,185.0
08-04-2025,cabbage,Bandarawela,160.0
08-04-2025,cabbage,Veyangoda,245.0
08-04-2025,cabbage,Peliyagoda,225.0
08-04-2025,cabbage,Kandy,145.0
08-04-2025,cabbage,Dambulla,175.0
08-04-2025,cabbage,Thambuththegama,225.0
08-04-2025,cabbage,Veyangoda,210.0
08-04-2025,tomato,Peliyagoda,425.0
08-04-2025,tomato,Kandy,360.0
08-04-2025,tomato,Dambulla,355.0
08-04-2025,tomato,Meegoda,335.0
08-04-2025,tomato,Norochchole,180.0
08-04-2025,tomato,Thambuththegama,230.0
08-04-2025,tomato,Keppetipola,290.0
08-04-2025,tomato,Nuwaraeliya,300.0
08-04-2025,tomato,Bandarawela,375.0
08-04-2025,tomato,Veyangoda,310.0
08-04-2025,beans,Peliyagoda,275.0
08-04-2025,beans,Kandy,230.0
08-04-2025,beans,Dambulla,185.0
08-04-2025,beans,Meegoda,205.0
08-04-2025,beans,Norochchole,140.0
08-04-2025,beans,Thambuththegama,170.0
08-04-2025,beans,Bandarawela,210.0
08-04-2025,beans,Veyangoda,200.0
09-02-2025,beans,Peliyagoda,425.0
09-02-2025,beans,Kandy,375.0
09-02-2025,beans,Dambulla,450.0
09-02-2025,beans,Meegoda,390.0
09-02-2025,beans,Thambuththegama,385.0
09-02-2025,beans,Keppetipola,350.0
09-02-2025,beans,Nuwaraeliya,365.0
09-02-2025,beans,Bandarawela,375.0
09-02-2025,beans,Veyangoda,390.0
09-02-2025,carrot,Peliyagoda,475.0
09-02-2025,carrot,Kandy,560.0
09-02-2025,carrot,Dambulla,530.0
09-02-2025,carrot,Meegoda,525.0
09-02-2025,carrot,Thambuththegama,490.0
09-02-2025,carrot,Keppetipola,500.0
09-02-2025,carrot,Nuwaraeliya,665.0
09-02-2025,carrot,Bandarawela,550.0
09-02-2025,carrot,Veyangoda,500.0
09-02-2025,beetroot,Peliyagoda,290.0
09-02-2025,beetroot,Kandy,235.0
09-02-2025,beetroot,Dambulla,210.0
09-02-2025,beetroot,Meegoda,265.0
09-02-2025,beetroot,Norochchole,235.0
09-02-2025,beetroot,Thambuththegama,250.0
09-02-2025,beetroot,Veyangoda,265.0
09-02-2025,beetroot,Peliyagoda,425.0
09-02-2025,beetroot,Kandy,310.0
09-02-2025,beetroot,Dambulla,270.0
09-02-2025,beetroot,Keppetipola,335.0
09-02-2025,beetroot,Nuwaraeliya,300.0
09-02-2025,beetroot,Bandarawela,340.0
09-02-2025,cabbage,Kandy,245.0
09-02-2025,cabbage,Meegoda,275.0
09-02-2025,cabbage,Keppetipola,210.0
09-02-2025,cabbage,Nuwaraeliya,310.0
09-02-2025,cabbage,Bandarawela,235.0
09-02-2025,cabbage,Veyangoda,275.0
09-02-2025,cabbage,Peliyagoda,215.0
09-02-2025,cabbage,Kandy,210.0
09-02-2025,cabbage,Dambulla,190.0
09-02-2025,cabbage,Norochchole,155.0
09-02-2025,cabbage,Thambuththegama,210.0
09-02-2025,cabbage,Veyangoda,215.0
09-02-2025,tomato,Peliyagoda,175.0
09-02-2025,tomato,Kandy,130.0
09-02-2025,tomato,Dambulla,110.0
09-02-2025,tomato,Meegoda,155.0
09-02-2025,tomato,Norochchole,110.0
09-02-2025,tomato,Thambuththegama,135.0
09-02-2025,tomato,Keppetipola,115.0
09-02-2025,tomato,Nuwaraeliya,130.0
09-02-2025,tomato,Bandarawela,125.0
09-02-2025,tomato,Veyangoda,160.0
09-02-2025,beans,Peliyagoda,240.0
09-02-2025,beans,Kandy,265.0
09-02-2025,beans,Dambulla,315.0
09-02-2025,beans,Meegoda,260.0
09-02-2025,beans,Norochchole,210.0
09-02-2025,beans,Thambuththegama,225.0
09-02-2025,beans,Bandarawela,240.0
09-02-2025,beans,Veyangoda,260.0
09-03-2025,beans,Peliyagoda,450.0
09-03-2025,beans,Kandy,425.0
09-03-2025,beans,Dambulla,420.0
09-03-2025,beans,Meegoda,455.0
09-03-2025,beans,Thambuththegama,460.0
09-03-2025,beans,Keppetipola,425.0
09-03-2025,beans,Nuwaraeliya,455.0
09-03-2025,beans,Bandarawela,415.0
09-03-2025,beans,Veyangoda,460.0
09-03-2025,carrot,Peliyagoda,650.0
09-03-2025,carrot,Kandy,675.0
09-03-2025,carrot,Dambulla,650.0
09-03-2025,carrot,Meegoda,745.0
09-03-2025,carrot,Thambuththegama,900.0
09-03-2025,carrot,Keppetipola,475.0
09-03-2025,carrot,Nuwaraeliya,665.0
09-03-2025,carrot,Bandarawela,590.0
09-03-2025,carrot,Veyangoda,680.0
09-03-2025,beetroot,Peliyagoda,90.0
09-03-2025,beetroot,Kandy,90.0
09-03-2025,beetroot,Dambulla,100.0
09-03-2025,beetroot,Meegoda,100.0
09-03-2025,beetroot,Norochchole,67.5
09-03-2025,beetroot,Thambuththegama,90.0
09-03-2025,beetroot,Veyangoda,105.0
09-03-2025,beetroot,Peliyagoda,135.0
09-03-2025,beetroot,Kandy,145.0
09-03-2025,beetroot,Dambulla,165.0
09-03-2025,beetroot,Keppetipola,115.0
09-03-2025,beetroot,Nuwaraeliya,125.0
09-03-2025,beetroot,Bandarawela,120.0
09-03-2025,cabbage,Kandy,210.0
09-03-2025,cabbage,Meegoda,220.0
09-03-2025,cabbage,Keppetipola,165.0
09-03-2025,cabbage,Nuwaraeliya,215.0
09-03-2025,cabbage,Bandarawela,165.0
09-03-2025,cabbage,Veyangoda,225.0
09-03-2025,cabbage,Peliyagoda,250.0
09-03-2025,cabbage,Kandy,180.0
09-03-2025,cabbage,Dambulla,230.0
09-03-2025,cabbage,Norochchole,190.0
09-03-2025,cabbage,Thambuththegama,240.0
09-03-2025,cabbage,Veyangoda,190.0
09-03-2025,tomato,Peliyagoda,175.0
09-03-2025,tomato,Kandy,165.0
09-03-2025,tomato,Dambulla,160.0
09-03-2025,tomato,Meegoda,195.0
09-03-2025,tomato,Norochchole,110.0
09-03-2025,tomato,Thambuththegama,165.0
09-03-2025,tomato,Keppetipola,140.0
09-03-2025,tomato,Nuwaraeliya,150.0
09-03-2025,tomato,Bandarawela,130.0
09-03-2025,tomato,Veyangoda,185.0
09-03-2025,beans,Peliyagoda,300.0
09-03-2025,beans,Kandy,235.0
09-03-2025,beans,Dambulla,175.0
09-03-2025,beans,Meegoda,225.0
09-03-2025,beans,Norochchole,185.0
09-03-2025,beans,Thambuththegama,175.0
09-03-2025,beans,Bandarawela,215.0
09-03-2025,beans,Veyangoda,180.0
09-04-2025,beans,Peliyagoda,550.0
09-04-2025,beans,Kandy,525.0
09-04-2025,beans,Dambulla,450.0
09-04-2025,beans,Meegoda,495.0
09-04-2025,beans,Thambuththegama,525.0
09-04-2025,beans,Keppetipola,525.0
09-04-2025,beans,Nuwaraeliya,545.0
09-04-2025,beans,Bandarawela,525.0
09-04-2025,beans,Veyangoda,505.0
09-04-2025,carrot,Peliyagoda,275.0
09-04-2025,carrot,Kandy,365.0
09-04-2025,carrot,Dambulla,325.0
09-04-2025,carrot,Meegoda,345.0
09-04-2025,carrot,Thambuththegama,340.0
09-04-2025,carrot,Keppetipola,270.0
09-04-2025,carrot,Nuwaraeliya,270.0
09-04-2025,carrot,Bandarawela,300.0
09-04-2025,carrot,Veyangoda,315.0
09-04-2025,beetroot,Peliyagoda,325.0
09-04-2025,beetroot,Kandy,310.0
09-04-2025,beetroot,Dambulla,300.0
09-04-2025,beetroot,Meegoda,315.0
09-04-2025,beetroot,Norochchole,290.0
09-04-2025,beetroot,Thambuththegama,400.0
09-04-2025,beetroot,Veyangoda,295.0
09-04-2025,beetroot,Peliyagoda,425.0
09-04-2025,beetroot,Kandy,325.0
09-04-2025,beetroot,Dambulla,370.0
09-04-2025,beetroot,Keppetipola,285.0
09-04-2025,beetroot,Nuwaraeliya,290.0
09-04-2025,beetroot,Bandarawela,290.0
09-04-2025,cabbage,Kandy,235.0
09-04-2025,cabbage,Meegoda,210.0
09-04-2025,cabbage,Keppetipola,140.0
09-04-2025,cabbage,Nuwaraeliya,215.0
09-04-2025,cabbage,Bandarawela,160.0
09-04-2025,cabbage,Veyangoda,235.0
09-04-2025,cabbage,Peliyagoda,185.0
09-04-2025,cabbage,Kandy,185.0
09-04-2025,cabbage,Dambulla,180.0
09-04-2025,cabbage,Thambuththegama,225.0
09-04-2025,cabbage,Veyangoda,190.0
09-04-2025,tomato,Peliyagoda,525.0
09-04-2025,tomato,Kandy,425.0
09-04-2025,tomato,Dambulla,515.0
09-04-2025,tomato,Meegoda,385.0
09-04-2025,tomato,Norochchole,225.0
09-04-2025,tomato,Thambuththegama,225.0
09-04-2025,tomato,Keppetipola,575.0
09-04-2025,tomato,Nuwaraeliya,580.0
09-04-2025,tomato,Bandarawela,550.0
09-04-2025,tomato,Veyangoda,360.0
09-04-2025,beans,Peliyagoda,275.0
09-04-2025,beans,Kandy,265.0
09-04-2025,beans,Dambulla,205.0
09-04-2025,beans,Meegoda,215.0
09-04-2025,beans,Norochchole,140.0
09-04-2025,beans,Thambuththegama,150.0
09-04-2025,beans,Bandarawela,210.0
09-04-2025,beans,Veyangoda,210.0
10-02-2025,beans,Peliyagoda,450.0
10-02-2025,beans,Kandy,425.0
10-02-2025,beans,Dambulla,415.0
10-02-2025,beans,Meegoda,380.0
10-02-2025,beans,Thambuththegama,425.0
10-02-2025,beans,Keppetipola,385.0
10-02-2025,beans,Nuwaraeliya,400.0
10-02-2025,beans,Veyangoda,390.0
10-02-2025,carrot,Peliyagoda,650.0
10-02-2025,carrot,Kandy,660.0
10-02-2025,carrot,Dambulla,585.0
10-02-2025,carrot,Meegoda,625.0
10-02-2025,carrot,Thambuththegama,765.0
10-02-2025,carrot,Keppetipola,525.0
10-02-2025,carrot,Nuwaraeliya,665.0
10-02-2025,carrot,Veyangoda,605.0
10-02-2025,beetroot,Peliyagoda,325.0
10-02-2025,beetroot,Kandy,235.0
10-02-2025,beetroot,Dambulla,205.0
10-02-2025,beetroot,Meegoda,275.0
10-02-2025,beetroot,Norochchole,260.0
10-02-2025,beetroot,Thambuththegama,295.0
10-02-2025,beetroot,Veyangoda,275.0
10-02-2025,beetroot,Kandy,310.0
10-02-2025,beetroot,Dambulla,255.0
10-02-2025,beetroot,Keppetipola,335.0
10-02-2025,beetroot,Nuwaraeliya,300.0
10-02-2025,cabbage,Kandy,260.0
10-02-2025,cabbage,Meegoda,295.0
10-02-2025,cabbage,Keppetipola,225.0
10-02-2025,cabbage,Nuwaraeliya,315.0
10-02-2025,cabbage,Veyangoda,310.0
10-02-2025,cabbage,Peliyagoda,215.0
10-02-2025,cabbage,Kandy,230.0
10-02-2025,cabbage,Dambulla,215.0
10-02-2025,cabbage,Norochchole,210.0
10-02-2025,cabbage,Thambuththegama,225.0
10-02-2025,cabbage,Veyangoda,265.0
10-02-2025,tomato,Peliyagoda,155.0
10-02-2025,tomato,Kandy,140.0
10-02-2025,tomato,Dambulla,110.0
10-02-2025,tomato,Meegoda,145.0
10-02-2025,tomato,Norochchole,110.0
10-02-2025,tomato,Thambuththegama,125.0
10-02-2025,tomato,Keppetipola,115.0
10-02-2025,tomato,Nuwaraeliya,130.0
10-02-2025,tomato,Veyangoda,150.0
10-02-2025,beans,Peliyagoda,240.0
10-02-2025,beans,Kandy,290.0
10-02-2025,beans,Dambulla,340.0
10-02-2025,beans,Meegoda,275.0
10-02-2025,beans,Norochchole,215.0
10-02-2025,beans,Thambuththegama,225.0
10-02-2025,beans,Veyangoda,260.0
10-03-2025,beans,Peliyagoda,450.0
10-03-2025,beans,Kandy,425.0
10-03-2025,beans,Dambulla,400.0
10-03-2025,beans,Meegoda,505.0
10-03-2025,beans,Thambuththegama,480.0
10-03-2025,beans,Keppetipola,425.0
10-03-2025,beans,Nuwaraeliya,450.0
10-03-2025,beans,Veyangoda,475.0
10-03-2025,carrot,Peliyagoda,550.0
10-03-2025,carrot,Kandy,675.0
10-03-2025,carrot,Dambulla,650.0
10-03-2025,carrot,Meegoda,660.0
10-03-2025,carrot,Thambuththegama,685.0
10-03-2025,carrot,Keppetipola,425.0
10-03-2025,carrot,Nuwaraeliya,615.0
10-03-2025,carrot,Veyangoda,585.0
10-03-2025,beetroot,Peliyagoda,70.0
10-03-2025,beetroot,Kandy,110.0
10-03-2025,beetroot,Dambulla,100.0
10-03-2025,beetroot,Meegoda,105.0
10-03-2025,beetroot,Norochchole,60.0
10-03-2025,beetroot,Thambuththegama,135.0
10-03-2025,beetroot,Veyangoda,105.0
10-03-2025,beetroot,Peliyagoda,110.0
10-03-2025,beetroot,Kandy,155.0
10-03-2025,beetroot,Dambulla,160.0
10-03-2025,beetroot,Keppetipola,140.0
10-03-2025,beetroot,Nuwaraeliya,115.0
10-03-2025,cabbage,Kandy,245.0
10-03-2025,cabbage,Meegoda,215.0
10-03-2025,cabbage,Keppetipola,190.0
10-03-2025,cabbage,Nuwaraeliya,215.0
10-03-2025,cabbage,Veyangoda,225.0
10-03-2025,cabbage,Peliyagoda,275.0
10-03-2025,cabbage,Kandy,210.0
10-03-2025,cabbage,Dambulla,250.0
10-03-2025,cabbage,Norochchole,225.0
10-03-2025,cabbage,Thambuththegama,290.0
10-03-2025,cabbage,Veyangoda,190.0
10-03-2025,tomato,Peliyagoda,165.0
10-03-2025,tomato,Kandy,190.0
10-03-2025,tomato,Dambulla,155.0
10-03-2025,tomato,Meegoda,180.0
10-03-2025,tomato,Norochchole,115.0
10-03-2025,tomato,Thambuththegama,165.0
10-03-2025,tomato,Keppetipola,190.0
10-03-2025,tomato,Nuwaraeliya,190.0
10-03-2025,tomato,Veyangoda,180.0
10-03-2025,beans,Peliyagoda,300.0
10-03-2025,beans,Kandy,240.0
10-03-2025,beans,Dambulla,215.0
10-03-2025,beans,Meegoda,200.0
10-03-2025,beans,Thambuththegama,200.0
10-03-2025,beans,Veyangoda,195.0
10-04-2025,beans,Peliyagoda,650.0
10-04-2025,beans,Kandy,575.0
10-04-2025,beans,Dambulla,550.0
10-04-2025,beans,Meegoda,635.0
10-04-2025,beans,Thambuththegama,690.0
10-04-2025,beans,Keppetipola,675.0
10-04-2025,beans,Nuwaraeliya,675.0
10-04-2025,beans,Bandarawela,630.0
10-04-2025,beans,Veyangoda,630.0
10-04-2025,carrot,Peliyagoda,300.0
10-04-2025,carrot,Kandy,335.0
10-04-2025,carrot,Dambulla,325.0
10-04-2025,carrot,Meegoda,335.0
10-04-2025,carrot,Thambuththegama,340.0
10-04-2025,carrot,Keppetipola,235.0
10-04-2025,carrot,Nuwaraeliya,335.0
10-04-2025,carrot,Bandarawela,325.0
10-04-2025,carrot,Veyangoda,320.0
10-04-2025,beetroot,Peliyagoda,325.0
10-04-2025,beetroot,Kandy,310.0
10-04-2025,beetroot,Dambulla,300.0
10-04-2025,beetroot,Meegoda,315.0
10-04-2025,beetroot,Norochchole,290.0
10-04-2025,beetroot,Thambuththegama,400.0
10-04-2025,beetroot,Veyangoda,300.0
10-04-2025,beetroot,Peliyagoda,425.0
10-04-2025,beetroot,Kandy,330.0
10-04-2025,beetroot,Dambulla,365.0
10-04-2025,beetroot,Keppetipola,300.0
10-04-2025,beetroot,Nuwaraeliya,320.0
10-04-2025,beetroot,Bandarawela,350.0
10-04-2025,cabbage,Kandy,275.0
10-04-2025,cabbage,Meegoda,220.0
10-04-2025,cabbage,Keppetipola,190.0
10-04-2025,cabbage,Nuwaraeliya,265.0
10-04-2025,cabbage,Bandarawela,225.0
10-04-2025,cabbage,Veyangoda,245.0
10-04-2025,cabbage,Peliyagoda,200.0
10-04-2025,cabbage,Kandy,240.0
10-04-2025,cabbage,Dambulla,225.0
10-04-2025,cabbage,Thambuththegama,235.0
10-04-2025,cabbage,Veyangoda,210.0
10-04-2025,tomato,Peliyagoda,725.0
10-04-2025,tomato,Kandy,625.0
10-04-2025,tomato,Dambulla,525.0
10-04-2025,tomato,Meegoda,515.0
10-04-2025,tomato,Norochchole,375.0
10-04-2025,tomato,Thambuththegama,525.0
10-04-2025,tomato,Keppetipola,675.0
10-04-2025,tomato,Nuwaraeliya,680.0
10-04-2025,tomato,Bandarawela,650.0
10-04-2025,tomato,Veyangoda,515.0
10-04-2025,beans,Peliyagoda,300.0
10-04-2025,beans,Kandy,235.0
10-04-2025,beans,Dambulla,190.0
10-04-2025,beans,Meegoda,210.0
10-04-2025,beans,Norochchole,180.0
10-04-2025,beans,Thambuththegama,145.0
10-04-2025,beans,Bandarawela,235.0
10-04-2025,beans,Veyangoda,200.0
11-02-2025,beans,Peliyagoda,450.0
11-02-2025,beans,Kandy,425.0
11-02-2025,beans,Dambulla,425.0
11-02-2025,beans,Meegoda,390.0
11-02-2025,beans,Thambuththegama,475.0
11-02-2025,beans,Nuwaraeliya,380.0
11-02-2025,beans,Bandarawela,385.0
11-02-2025,beans,Veyangoda,440.0
11-02-2025,carrot,Peliyagoda,725.0
11-02-2025,carrot,Kandy,700.0
11-02-2025,carrot,Dambulla,650.0
11-02-2025,carrot,Meegoda,640.0
11-02-2025,carrot,Thambuththegama,755.0
11-02-2025,carrot,Nuwaraeliya,665.0
11-02-2025,carrot,Bandarawela,570.0
11-02-2025,carrot,Veyangoda,640.0
11-02-2025,beetroot,Peliyagoda,285.0
11-02-2025,beetroot,Kandy,235.0
11-02-2025,beetroot,Dambulla,225.0
11-02-2025,beetroot,Meegoda,260.0
11-02-2025,beetroot,Norochchole,260.0
11-02-2025,beetroot,Thambuththegama,285.0
11-02-2025,beetroot,Veyangoda,275.0
11-02-2025,beetroot,Peliyagoda,375.0
11-02-2025,beetroot,Kandy,310.0
11-02-2025,beetroot,Dambulla,270.0
11-02-2025,beetroot,Nuwaraeliya,295.0
11-02-2025,beetroot,Bandarawela,340.0
11-02-2025,cabbage,Kandy,280.0
11-02-2025,cabbage,Meegoda,300.0
11-02-2025,cabbage,Nuwaraeliya,315.0
11-02-2025,cabbage,Bandarawela,235.0
11-02-2025,cabbage,Veyangoda,270.0
11-02-2025,cabbage,Peliyagoda,230.0
11-02-2025,cabbage,Kandy,245.0
11-02-2025,cabbage,Dambulla,235.0
11-02-2025,cabbage,Norochchole,210.0
11-02-2025,cabbage,Thambuththegama,265.0
11-02-2025,cabbage,Veyangoda,235.0
11-02-2025,tomato,Peliyagoda,175.0
11-02-2025,tomato,Kandy,145.0
11-02-2025,tomato,Dambulla,110.0
11-02-2025,tomato,Meegoda,145.0
11-02-2025,tomato,Norochchole,110.0
11-02-2025,tomato,Thambuththegama,125.0
11-02-2025,tomato,Nuwaraeliya,125.0
11-02-2025,tomato,Bandarawela,115.0
11-02-2025,tomato,Veyangoda,150.0
11-02-2025,beans,Peliyagoda,250.0
11-02-2025,beans,Kandy,290.0
11-02-2025,beans,Dambulla,315.0
11-02-2025,beans,Meegoda,280.0
11-02-2025,beans,Norochchole,215.0
11-02-2025,beans,Thambuththegama,220.0
11-02-2025,beans,Bandarawela,230.0
11-02-2025,beans,Veyangoda,275.0
11-03-2025,beans,Peliyagoda,400.0
11-03-2025,beans,Kandy,425.0
11-03-2025,beans,Dambulla,400.0
11-03-2025,beans,Meegoda,485.0
11-03-2025,beans,Thambuththegama,475.0
11-03-2025,beans,Keppetipola,400.0
11-03-2025,beans,Nuwaraeliya,440.0
11-03-2025,beans,Bandarawela,425.0
11-03-2025,beans,Veyangoda,470.0
11-03-2025,carrot,Peliyagoda,775.0
11-03-2025,carrot,Kandy,675.0
11-03-2025,carrot,Dambulla,675.0
11-03-2025,carrot,Meegoda,625.0
11-03-2025,carrot,Thambuththegama,670.0
11-03-2025,carrot,Keppetipola,525.0
11-03-2025,carrot,Nuwaraeliya,615.0
11-03-2025,carrot,Bandarawela,550.0
11-03-2025,carrot,Veyangoda,600.0
11-03-2025,beetroot,Peliyagoda,85.0
11-03-2025,beetroot,Kandy,85.0
11-03-2025,beetroot,Dambulla,85.0
11-03-2025,beetroot,Meegoda,95.0
11-03-2025,beetroot,Norochchole,60.0
11-03-2025,beetroot,Thambuththegama,110.0
11-03-2025,beetroot,Veyangoda,85.0
11-03-2025,beetroot,Peliyagoda,135.0
11-03-2025,beetroot,Kandy,135.0
11-03-2025,beetroot,Dambulla,170.0
11-03-2025,beetroot,Keppetipola,140.0
11-03-2025,beetroot,Nuwaraeliya,120.0
11-03-2025,beetroot,Bandarawela,140.0
11-03-2025,cabbage,Kandy,245.0
11-03-2025,cabbage,Meegoda,245.0
11-03-2025,cabbage,Keppetipola,210.0
11-03-2025,cabbage,Nuwaraeliya,225.0
11-03-2025,cabbage,Bandarawela,195.0
11-03-2025,cabbage,Veyangoda,255.0
11-03-2025,cabbage,Peliyagoda,305.0
11-03-2025,cabbage,Kandy,210.0
11-03-2025,cabbage,Dambulla,235.0
11-03-2025,cabbage,Norochchole,225.0
11-03-2025,cabbage,Thambuththegama,275.0
11-03-2025,cabbage,Veyangoda,230.0
11-03-2025,tomato,Peliyagoda,185.0
11-03-2025,tomato,Kandy,190.0
11-03-2025,tomato,Dambulla,145.0
11-03-2025,tomato,Meegoda,200.0
11-03-2025,tomato,Norochchole,115.0
11-03-2025,tomato,Thambuththegama,180.0
11-03-2025,tomato,Keppetipola,190.0
11-03-2025,tomato,Nuwaraeliya,200.0
11-03-2025,tomato,Bandarawela,195.0
11-03-2025,tomato,Veyangoda,180.0
11-03-2025,beans,Peliyagoda,325.0
11-03-2025,beans,Kandy,250.0
11-03-2025,beans,Dambulla,250.0
11-03-2025,beans,Meegoda,275.0
11-03-2025,beans,Thambuththegama,225.0
11-03-2025,beans,Bandarawela,265.0
11-03-2025,beans,Veyangoda,240.0
11-04-2025,beans,Peliyagoda,650.0
11-04-2025,beans,Kandy,575.0
11-04-2025,beans,Dambulla,450.0
11-04-2025,beans,Meegoda,700.0
11-04-2025,beans,Thambuththegama,740.0
11-04-2025,beans,Nuwaraeliya,645.0
11-04-2025,beans,Bandarawela,625.0
11-04-2025,beans,Veyangoda,700.0
11-04-2025,carrot,Peliyagoda,300.0
11-04-2025,carrot,Kandy,335.0
11-04-2025,carrot,Dambulla,375.0
11-04-2025,carrot,Meegoda,370.0
11-04-2025,carrot,Thambuththegama,390.0
11-04-2025,carrot,Nuwaraeliya,360.0
11-04-2025,carrot,Bandarawela,335.0
11-04-2025,carrot,Veyangoda,360.0
11-04-2025,beetroot,Peliyagoda,325.0
11-04-2025,beetroot,Kandy,325.0
11-04-2025,beetroot,Dambulla,375.0
11-04-2025,beetroot,Meegoda,315.0
11-04-2025,beetroot,Norochchole,290.0
11-04-2025,beetroot,Thambuththegama,440.0
11-04-2025,beetroot,Veyangoda,300.0
11-04-2025,beetroot,Peliyagoda,425.0
11-04-2025,beetroot,Kandy,340.0
11-04-2025,beetroot,Dambulla,425.0
11-04-2025,beetroot,Nuwaraeliya,315.0
11-04-2025,beetroot,Bandarawela,350.0
11-04-2025,cabbage,Kandy,275.0
